IncidenceVerbs,IncidenceAdj,IncidenceNouns,IncidenceCon,IncidencePron,ContentIncidence,ContentDiversity,label
0.042,0.013,0.027,0.032,0.027,0.082,0.4205128205128205,Pop Rock
0.041,0.021,0.054,0.052,0.01,0.116,0.453125,Pop Rock
0.011,0.021,0.023,0.019,0.002,0.055,0.5555555555555556,Pop Rock
0.058,0.011,0.04,0.038,0.008,0.109,0.5647668393782384,Pop Rock
0.023,0.008,0.024,0.017,0.016,0.055,0.5092592592592593,Pop Rock
0.036,0.004,0.048,0.041,0.01,0.088,0.44221105527638194,Pop Rock
0.031,0.012,0.056,0.042,0.016,0.099,0.5051020408163265,Pop Rock
0.037,0.015,0.028,0.02,0.029,0.08,0.45977011494252873,Pop Rock
0.037,0.009,0.027,0.019,0.013,0.073,0.44785276073619634,Pop Rock
0.056,0.014,0.045,0.03,0.026,0.115,0.4831932773109244,Pop Rock
0.033,0.016,0.045,0.048,0.012,0.094,0.4585365853658537,Pop Rock
0.051,0.009,0.01,0.014,0.025,0.07,0.4117647058823529,Pop Rock
0.028,0.012,0.031,0.003,0.01,0.071,0.5966386554621849,Pop Rock
0.042,0.009,0.042,0.038,0.009,0.093,0.45588235294117646,Pop Rock
0.028,0.017,0.046,0.036,0.006,0.091,0.48404255319148937,Pop Rock
0.015,0.007,0.021,0.019,0.012,0.043,0.4479166666666667,Pop Rock
0.037,0.009,0.034,0.05,0.029,0.08,0.39603960396039606,Pop Rock
0.039,0.015,0.059,0.044,0.008,0.113,0.5113122171945701,Pop Rock
0.055,0.026,0.06,0.054,0.019,0.141,0.4828767123287671,Pop Rock
0.031,0.007,0.028,0.02,0.019,0.066,0.4,Pop Rock
0.057,0.017,0.053,0.039,0.029,0.127,0.48846153846153845,Pop Rock
0.03,0.012,0.031,0.021,0.011,0.073,0.5488721804511278,Pop Rock
0.035,0.009,0.033,0.027,0.017,0.077,0.463855421686747,Pop Rock
0.035,0.023,0.046,0.049,0.018,0.104,0.5174129353233831,Pop Rock
0.028,0.017,0.034,0.026,0.009,0.079,0.5197368421052632,Pop Rock
0.025,0.009,0.047,0.036,0.017,0.081,0.4682080924855491,Pop Rock
0.015,0.008,0.037,0.035,0.006,0.06,0.5172413793103449,Pop Rock
0.047,0.011,0.052,0.042,0.027,0.11,0.4700854700854701,Pop Rock
0.055,0.015,0.069,0.037,0.024,0.139,0.5767634854771784,Pop Rock
0.035,0.017,0.047,0.04,0.032,0.099,0.4248927038626609,Pop Rock
0.049,0.011,0.031,0.025,0.012,0.091,0.5260115606936416,Pop Rock
0.043,0.015,0.047,0.029,0.021,0.105,0.5048076923076923,Pop Rock
0.031,0.005,0.022,0.024,0.026,0.058,0.4393939393939394,Pop Rock
0.034,0.006,0.019,0.017,0.015,0.059,0.4645669291338583,Pop Rock
0.052,0.009,0.044,0.034,0.02,0.105,0.5329949238578681,Pop Rock
0.045,0.013,0.036,0.032,0.027,0.094,0.3868312757201646,Pop Rock
0.045,0.003,0.029,0.036,0.028,0.077,0.3719806763285024,Pop Rock
0.043,0.018,0.038,0.03,0.031,0.099,0.495,Pop Rock
0.056,0.012,0.038,0.024,0.028,0.106,0.4840182648401826,Pop Rock
0.077,0.037,0.046,0.036,0.04,0.16,0.4984423676012461,Pop Rock
0.055,0.024,0.051,0.067,0.019,0.13,0.4676258992805755,Pop Rock
0.048,0.014,0.037,0.02,0.02,0.099,0.47368421052631576,Pop Rock
0.047,0.008,0.043,0.033,0.01,0.098,0.4803921568627451,Pop Rock
0.033,0.01,0.05,0.035,0.01,0.093,0.4696969696969697,Pop Rock
0.065,0.011,0.038,0.037,0.041,0.114,0.4505928853754941,Pop Rock
0.054,0.013,0.044,0.022,0.02,0.111,0.5362318840579711,Pop Rock
0.024,0.016,0.029,0.029,0.006,0.069,0.46938775510204084,Pop Rock
0.033,0.011,0.037,0.027,0.013,0.081,0.48214285714285715,Pop Rock
0.053,0.027,0.053,0.033,0.02,0.133,0.51953125,Pop Rock
0.027,0.01,0.034,0.045,0.021,0.071,0.4152046783625731,Pop Rock
0.051,0.005,0.025,0.033,0.037,0.081,0.3767441860465116,Pop Rock
0.04,0.008,0.031,0.029,0.014,0.079,0.4759036144578313,Pop Rock
0.047,0.018,0.037,0.04,0.024,0.102,0.4594594594594595,Pop Rock
0.093,0.029,0.031,0.013,0.046,0.153,0.5016393442622951,Pop Rock
0.045,0.021,0.027,0.029,0.022,0.093,0.4626865671641791,Pop Rock
0.043,0.017,0.045,0.029,0.025,0.105,0.4883720930232558,Pop Rock
0.047,0.009,0.029,0.024,0.026,0.085,0.480225988700565,Pop Rock
0.042,0.046,0.07,0.024,0.01,0.158,0.7707317073170732,Pop Rock
0.053,0.018,0.049,0.033,0.036,0.12,0.45627376425855515,Pop Rock
0.027,0.025,0.051,0.031,0.009,0.103,0.5597826086956522,Pop Rock
0.042,0.022,0.036,0.023,0.014,0.1,0.5617977528089888,Pop Rock
0.021,0.006,0.031,0.033,0.016,0.058,0.42028985507246375,Pop Rock
0.074,0.031,0.068,0.045,0.024,0.173,0.5323076923076923,Pop Rock
0.042,0.015,0.039,0.023,0.012,0.096,0.5393258426966292,Pop Rock
0.101,0.038,0.052,0.048,0.051,0.191,0.5488505747126436,Pop Rock
0.033,0.013,0.029,0.019,0.011,0.075,0.5474452554744526,Pop Rock
0.045,0.018,0.066,0.048,0.03,0.129,0.5397489539748954,Pop Rock
0.072,0.016,0.062,0.042,0.031,0.15,0.4601226993865031,Pop Rock
0.043,0.02,0.043,0.045,0.015,0.106,0.527363184079602,Pop Rock
0.077,0.033,0.081,0.041,0.034,0.191,0.596875,Pop Rock
0.055,0.017,0.034,0.031,0.025,0.106,0.45493562231759654,Pop Rock
0.046,0.021,0.061,0.026,0.028,0.128,0.5953488372093023,Pop Rock
0.058,0.019,0.044,0.037,0.015,0.121,0.5330396475770925,Pop Rock
0.109,0.062,0.227,0.141,0.041,0.398,0.562942008486563,Pop Rock
0.037,0.014,0.044,0.038,0.017,0.095,0.45454545454545453,Pop Rock
0.055,0.014,0.052,0.057,0.025,0.121,0.4879032258064516,Pop Rock
0.03,0.014,0.042,0.027,0.019,0.086,0.5212121212121212,Pop Rock
0.061,0.024,0.045,0.04,0.032,0.13,0.5158730158730159,Pop Rock
0.065,0.012,0.041,0.04,0.019,0.118,0.44866920152091255,Pop Rock
0.023,0.016,0.032,0.01,0.009,0.071,0.6068376068376068,Pop Rock
0.037,0.022,0.047,0.023,0.025,0.106,0.5380710659898477,Pop Rock
0.065,0.006,0.061,0.028,0.04,0.132,0.42996742671009774,Pop Rock
0.028,0.01,0.034,0.03,0.018,0.072,0.4235294117647059,Pop Rock
0.078,0.018,0.067,0.058,0.038,0.163,0.5030864197530864,Power-Pop
0.023,0.016,0.026,0.033,0.004,0.065,0.4304635761589404,Power-Pop
0.078,0.018,0.067,0.057,0.038,0.163,0.5046439628482973,Power-Pop
0.04,0.018,0.043,0.023,0.016,0.101,0.4786729857819905,Power-Pop
0.076,0.022,0.041,0.055,0.04,0.139,0.4371069182389937,Power-Pop
0.035,0.007,0.036,0.03,0.014,0.078,0.43333333333333335,Power-Pop
0.037,0.017,0.049,0.036,0.015,0.103,0.5124378109452736,Power-Pop
0.028,0.01,0.033,0.04,0.01,0.071,0.40804597701149425,Power-Pop
0.029,0.012,0.087,0.111,0.011,0.128,0.4280936454849498,Power-Pop
0.038,0.015,0.045,0.029,0.019,0.098,0.5444444444444444,Power-Pop
0.022,0.016,0.042,0.039,0.009,0.08,0.47058823529411764,Power-Pop
0.026,0.006,0.024,0.011,0.016,0.056,0.5436893203883495,Power-Pop
0.048,0.017,0.053,0.048,0.022,0.118,0.4816326530612245,Power-Pop
0.066,0.022,0.058,0.055,0.009,0.146,0.5793650793650794,Power-Pop
0.049,0.028,0.069,0.079,0.024,0.146,0.4451219512195122,Power-Pop
0.03,0.029,0.082,0.028,0.021,0.141,0.6588785046728972,Power-Pop
0.033,0.013,0.064,0.059,0.017,0.11,0.47619047619047616,Power-Pop
0.041,0.014,0.052,0.051,0.001,0.107,0.6114285714285714,Power-Pop
0.058,0.014,0.051,0.017,0.029,0.123,0.5278969957081545,Power-Pop
0.067,0.027,0.089,0.054,0.016,0.183,0.5700934579439252,Power-Pop
0.046,0.019,0.04,0.03,0.021,0.105,0.5072463768115942,Power-Pop
0.048,0.008,0.045,0.04,0.018,0.101,0.452914798206278,Power-Pop
0.038,0.007,0.045,0.032,0.015,0.09,0.5027932960893855,Power-Pop
0.033,0.013,0.041,0.028,0.018,0.087,0.46774193548387094,Power-Pop
0.035,0.016,0.036,0.016,0.017,0.087,0.5240963855421686,Power-Pop
0.033,0.016,0.038,0.03,0.014,0.087,0.5,Power-Pop
0.045,0.012,0.029,0.047,0.016,0.086,0.4574468085106383,Power-Pop
0.08,0.019,0.08,0.041,0.037,0.179,0.5391566265060241,Power-Pop
0.071,0.042,0.097,0.063,0.012,0.21,0.5722070844686649,Power-Pop
0.034,0.012,0.045,0.021,0.005,0.091,0.56875,Power-Pop
0.044,0.013,0.054,0.051,0.033,0.111,0.5138888888888888,Power-Pop
0.023,0.018,0.042,0.041,0.002,0.083,0.4853801169590643,Power-Pop
0.029,0.017,0.044,0.038,0.01,0.09,0.4945054945054945,Power-Pop
0.065,0.011,0.037,0.038,0.026,0.113,0.47280334728033474,Power-Pop
0.023,0.01,0.042,0.032,0.007,0.075,0.487012987012987,Power-Pop
0.016,0.01,0.023,0.006,0.003,0.049,0.5,Power-Pop
0.022,0.007,0.029,0.038,0.005,0.058,0.43283582089552236,Power-Pop
0.022,0.02,0.049,0.042,0.012,0.091,0.5170454545454546,Power-Pop
0.027,0.01,0.025,0.028,0.027,0.062,0.36257309941520466,Power-Pop
0.027,0.006,0.03,0.025,0.016,0.063,0.4228187919463087,Power-Pop
0.02,0.005,0.024,0.012,0.007,0.049,0.4260869565217391,Power-Pop
0.016,0.004,0.036,0.039,0.002,0.056,0.4117647058823529,Power-Pop
0.037,0.017,0.047,0.039,0.024,0.101,0.46543778801843316,Power-Pop
0.031,0.014,0.06,0.045,0.015,0.105,0.4525862068965517,Power-Pop
0.051,0.025,0.066,0.064,0.021,0.142,0.461038961038961,Power-Pop
0.041,0.016,0.062,0.076,0.024,0.119,0.425,Power-Pop
0.04,0.015,0.051,0.045,0.009,0.106,0.49074074074074076,Power-Pop
0.05,0.009,0.028,0.015,0.025,0.087,0.5209580838323353,Power-Pop
0.033,0.01,0.041,0.034,0.01,0.084,0.4772727272727273,Power-Pop
0.034,0.018,0.033,0.033,0.012,0.085,0.5182926829268293,Power-Pop
0.045,0.015,0.042,0.022,0.012,0.102,0.6754966887417219,Power-Pop
0.051,0.016,0.051,0.029,0.016,0.118,0.644808743169399,Power-Pop
0.026,0.007,0.077,0.02,0.005,0.11,0.6395348837209303,Power-Pop
0.032,0.023,0.072,0.035,0.004,0.127,0.6414141414141414,Power-Pop
0.044,0.005,0.032,0.026,0.04,0.081,0.3951219512195122,Power-Pop
0.036,0.017,0.037,0.031,0.015,0.09,0.4891304347826087,Power-Pop
0.019,0.006,0.035,0.033,0.008,0.06,0.42857142857142855,Power-Pop
0.028,0.004,0.033,0.025,0.004,0.065,0.5555555555555556,Power-Pop
0.062,0.008,0.079,0.055,0.028,0.149,0.6081632653061224,Power-Pop
0.045,0.036,0.058,0.049,0.009,0.139,0.47440273037542663,Power-Pop
0.048,0.011,0.064,0.036,0.011,0.123,0.6721311475409836,Power-Pop
0.072,0.039,0.057,0.035,0.046,0.168,0.4897959183673469,Power-Pop
0.021,0.011,0.024,0.027,0.011,0.056,0.4827586206896552,Power-Pop
0.035,0.016,0.049,0.048,0.019,0.1,0.44642857142857145,Power-Pop
0.017,0.006,0.028,0.031,0.011,0.051,0.3695652173913043,Power-Pop
0.029,0.018,0.036,0.025,0.01,0.083,0.6240601503759399,Power-Pop
0.043,0.014,0.088,0.046,0.02,0.145,0.6196581196581197,Power-Pop
0.041,0.012,0.051,0.048,0.018,0.104,0.4792626728110599,Power-Pop
0.064,0.023,0.067,0.031,0.025,0.154,0.5273972602739726,Power-Pop
0.024,0.007,0.024,0.02,0.01,0.055,0.4824561403508772,Power-Pop
0.051,0.014,0.055,0.064,0.018,0.12,0.4669260700389105,Power-Pop
0.019,0.008,0.034,0.024,0.006,0.061,0.46564885496183206,Power-Pop
0.034,0.011,0.039,0.021,0.007,0.084,0.56,Power-Pop
0.041,0.014,0.063,0.055,0.007,0.118,0.4816326530612245,Power-Pop
0.065,0.019,0.07,0.041,0.035,0.154,0.5,Power-Pop
0.041,0.019,0.077,0.048,0.015,0.137,0.5372549019607843,Power-Pop
0.079,0.019,0.068,0.057,0.039,0.166,0.5139318885448917,Power-Pop
0.068,0.008,0.067,0.044,0.033,0.143,0.5238095238095238,Power-Pop
0.045,0.028,0.069,0.051,0.019,0.142,0.5298507462686567,Power-Pop
0.03,0.011,0.041,0.046,0.019,0.082,0.3961352657004831,Power-Pop
0.03,0.015,0.039,0.025,0.011,0.084,0.5029940119760479,Power-Pop
0.056,0.013,0.039,0.027,0.032,0.108,0.46551724137931033,Power-Pop
0.074,0.019,0.086,0.061,0.034,0.179,0.4877384196185286,Power-Pop
0.045,0.017,0.055,0.042,0.02,0.117,0.5318181818181819,Power-Pop
0.038,0.019,0.053,0.026,0.002,0.11,0.6962025316455697,Power-Pop
0.042,0.014,0.069,0.057,0.015,0.125,0.4770992366412214,Power-Pop
0.031,0.014,0.021,0.023,0.004,0.066,0.5116279069767442,Power-Pop
0.049,0.031,0.032,0.027,0.017,0.112,0.5463414634146342,Power-Pop
0.043,0.043,0.049,0.019,0.011,0.135,0.6585365853658537,Power-Pop
0.035,0.013,0.063,0.032,0.017,0.111,0.5362318840579711,Power-Pop
0.025,0.005,0.038,0.034,0.008,0.068,0.4563758389261745,Power-Pop
0.051,0.013,0.046,0.045,0.034,0.11,0.48034934497816595,Power-Pop
0.027,0.009,0.053,0.028,0.015,0.089,0.6357142857142857,Power-Pop
0.023,0.013,0.056,0.064,0.008,0.092,0.4423076923076923,Power-Pop
0.049,0.014,0.054,0.029,0.027,0.117,0.49159663865546216,Power-Pop
0.03,0.016,0.022,0.015,0.019,0.068,0.6355140186915887,Power-Pop
0.033,0.015,0.031,0.013,0.014,0.079,0.4876543209876543,Power-Pop
0.035,0.004,0.046,0.028,0.026,0.085,0.46195652173913043,Tecnopop
0.066,0.034,0.039,0.024,0.037,0.139,0.4793103448275862,Tecnopop
0.035,0.01,0.028,0.031,0.02,0.073,0.453416149068323,Tecnopop
0.027,0.017,0.033,0.027,0.008,0.077,0.4967741935483871,Tecnopop
0.022,0.004,0.023,0.015,0.01,0.049,0.4537037037037037,Tecnopop
0.031,0.011,0.024,0.028,0.017,0.066,0.40993788819875776,Tecnopop
0.018,0.01,0.036,0.041,0.019,0.064,0.4,Tecnopop
0.036,0.013,0.042,0.028,0.011,0.091,0.48663101604278075,Tecnopop
0.021,0.005,0.024,0.028,0.012,0.05,0.38461538461538464,Tecnopop
0.026,0.008,0.034,0.023,0.004,0.068,0.43870967741935485,Tecnopop
0.027,0.01,0.034,0.014,0.008,0.071,0.47333333333333333,Tecnopop
0.029,0.01,0.032,0.029,0.019,0.071,0.4251497005988024,Tecnopop
0.037,0.01,0.039,0.028,0.025,0.086,0.4321608040201005,Tecnopop
0.054,0.008,0.038,0.028,0.033,0.1,0.4807692307692308,Tecnopop
0.07,0.013,0.049,0.044,0.02,0.132,0.4870848708487085,Tecnopop
0.034,0.007,0.036,0.027,0.008,0.077,0.49044585987261147,Tecnopop
0.035,0.016,0.032,0.023,0.02,0.083,0.46629213483146065,Tecnopop
0.023,0.011,0.021,0.02,0.007,0.055,0.4583333333333333,Tecnopop
0.034,0.009,0.038,0.028,0.016,0.081,0.46551724137931033,Tecnopop
0.016,0.005,0.016,0.013,0.018,0.037,0.36633663366336633,Tecnopop
0.021,0.013,0.025,0.024,0.008,0.059,0.5042735042735043,Tecnopop
0.024,0.011,0.031,0.032,0.009,0.066,0.4748201438848921,Tecnopop
0.021,0.004,0.017,0.017,0.009,0.042,0.42,Tecnopop
0.025,0.006,0.024,0.013,0.027,0.055,0.38461538461538464,Tecnopop
0.026,0.01,0.038,0.025,0.013,0.074,0.4625,Tecnopop
0.02,0.022,0.048,0.036,0.012,0.09,0.4864864864864865,Tecnopop
0.021,0.009,0.03,0.016,0.015,0.06,0.5,Tecnopop
0.041,0.011,0.061,0.064,0.01,0.113,0.46122448979591835,Tecnopop
0.048,0.008,0.049,0.045,0.02,0.105,0.4646017699115044,Tecnopop
0.047,0.015,0.041,0.021,0.009,0.103,0.6023391812865497,Tecnopop
0.033,0.012,0.033,0.025,0.017,0.078,0.4936708860759494,Tecnopop
0.052,0.008,0.036,0.03,0.04,0.096,0.42105263157894735,Tecnopop
0.034,0.007,0.044,0.036,0.024,0.085,0.4644808743169399,Tecnopop
0.039,0.022,0.03,0.034,0.017,0.091,0.4739583333333333,Tecnopop
0.027,0.004,0.023,0.024,0.018,0.054,0.4122137404580153,Tecnopop
0.025,0.017,0.027,0.018,0.008,0.069,0.5655737704918032,Tecnopop
0.018,0.01,0.027,0.019,0.01,0.055,0.4230769230769231,Tecnopop
0.02,0.002,0.021,0.015,0.015,0.043,0.40186915887850466,Tecnopop
0.031,0.003,0.029,0.027,0.012,0.063,0.4228187919463087,Tecnopop
0.055,0.024,0.095,0.069,0.032,0.174,0.5132743362831859,Tecnopop
0.024,0.008,0.033,0.035,0.014,0.065,0.436241610738255,Tecnopop
0.026,0.003,0.03,0.019,0.012,0.059,0.472,Tecnopop
0.026,0.013,0.03,0.026,0.017,0.069,0.43125,Tecnopop
0.015,0.015,0.016,0.016,0.005,0.046,0.42592592592592593,Tecnopop
0.049,0.021,0.058,0.037,0.037,0.128,0.5161290322580645,Tecnopop
0.049,0.018,0.048,0.046,0.025,0.115,0.48523206751054854,Tecnopop
0.03,0.005,0.028,0.01,0.012,0.063,0.49606299212598426,Tecnopop
0.029,0.009,0.034,0.013,0.013,0.072,0.5806451612903226,Tecnopop
0.062,0.014,0.053,0.026,0.014,0.129,0.5657894736842105,Tecnopop
0.031,0.007,0.027,0.017,0.031,0.065,0.42483660130718953,Tecnopop
0.021,0.008,0.036,0.032,0.003,0.065,0.48148148148148145,Tecnopop
0.036,0.012,0.03,0.033,0.027,0.078,0.4020618556701031,Tecnopop
0.053,0.014,0.042,0.044,0.029,0.109,0.44129554655870445,Tecnopop
0.042,0.021,0.033,0.021,0.005,0.096,0.5161290322580645,Tecnopop
0.016,0.013,0.023,0.014,0.011,0.052,0.48598130841121495,Tecnopop
0.039,0.01,0.028,0.018,0.015,0.077,0.4502923976608187,Tecnopop
0.032,0.006,0.035,0.043,0.017,0.073,0.40555555555555556,Tecnopop
0.027,0.005,0.018,0.014,0.014,0.05,0.45045045045045046,Tecnopop
0.041,0.01,0.032,0.024,0.021,0.083,0.5220125786163522,Tecnopop
0.028,0.006,0.021,0.011,0.015,0.055,0.5092592592592593,Tecnopop
0.082,0.013,0.1,0.102,0.029,0.195,0.41226215644820297,Pop Rock
0.128,0.051,0.137,0.106,0.052,0.316,0.5257903494176372,Pop Rock
0.119,0.035,0.117,0.075,0.035,0.271,0.7245989304812834,Pop Rock
0.091,0.024,0.067,0.064,0.028,0.182,0.4972677595628415,Pop Rock
0.101,0.018,0.088,0.082,0.046,0.207,0.4470842332613391,Pop Rock
0.082,0.012,0.116,0.089,0.029,0.21,0.4666666666666667,Pop Rock
0.121,0.02,0.086,0.111,0.091,0.227,0.4142335766423358,Pop Rock
0.086,0.032,0.067,0.079,0.032,0.185,0.46835443037974683,Pop Rock
0.095,0.03,0.092,0.101,0.044,0.217,0.46466809421841543,Pop Rock
0.065,0.006,0.054,0.05,0.034,0.125,0.508130081300813,Pop Rock
0.096,0.031,0.116,0.071,0.038,0.243,0.5448430493273543,Pop Rock
0.05,0.023,0.056,0.059,0.033,0.129,0.45104895104895104,Pop Rock
0.068,0.03,0.073,0.038,0.027,0.171,0.5150602409638554,Pop Rock
0.059,0.026,0.094,0.108,0.025,0.179,0.44974874371859297,Pop Rock
0.098,0.023,0.075,0.053,0.047,0.196,0.5064599483204134,Pop Rock
0.03,0.016,0.054,0.036,0.013,0.1,0.4716981132075472,Pop Rock
0.072,0.053,0.066,0.074,0.04,0.191,0.5120643431635389,Pop Rock
0.079,0.034,0.091,0.095,0.014,0.204,0.5411140583554377,Pop Rock
0.103,0.026,0.098,0.138,0.074,0.227,0.3789649415692821,Pop Rock
0.061,0.041,0.072,0.041,0.022,0.174,0.5704918032786885,Pop Rock
0.086,0.037,0.073,0.077,0.031,0.196,0.49746192893401014,Pop Rock
0.079,0.022,0.062,0.07,0.024,0.163,0.5326797385620915,Pop Rock
0.099,0.018,0.101,0.086,0.03,0.218,0.5023041474654378,Pop Rock
0.074,0.02,0.063,0.047,0.026,0.157,0.49216300940438873,Pop Rock
0.075,0.024,0.057,0.077,0.047,0.156,0.40310077519379844,Pop Rock
0.078,0.048,0.116,0.12,0.042,0.242,0.4820717131474104,Pop Rock
0.07,0.013,0.054,0.053,0.047,0.137,0.43492063492063493,Pop Rock
0.101,0.021,0.104,0.105,0.043,0.226,0.4321223709369025,Pop Rock
0.093,0.065,0.09,0.087,0.038,0.248,0.5221052631578947,Pop Rock
0.083,0.009,0.067,0.073,0.052,0.159,0.41732283464566927,Pop Rock
0.085,0.025,0.078,0.062,0.043,0.188,0.47117794486215536,Pop Rock
0.083,0.019,0.097,0.034,0.031,0.199,0.6141975308641975,Pop Rock
0.156,0.041,0.155,0.138,0.114,0.352,0.4389027431421446,Pop Rock
0.117,0.055,0.094,0.053,0.055,0.266,0.5770065075921909,Pop Rock
0.116,0.026,0.065,0.092,0.05,0.207,0.44805194805194803,Pop Rock
0.081,0.004,0.058,0.069,0.037,0.143,0.4074074074074074,Pop Rock
0.064,0.023,0.08,0.056,0.027,0.167,0.5,Pop Rock
0.085,0.081,0.17,0.157,0.03,0.336,0.5299684542586751,Pop Rock
0.075,0.044,0.075,0.057,0.032,0.194,0.5173333333333333,Pop Rock
0.085,0.017,0.085,0.043,0.027,0.187,0.5771604938271605,Pop Rock
0.052,0.032,0.115,0.078,0.022,0.199,0.5223097112860893,Pop Rock
0.054,0.032,0.07,0.032,0.013,0.156,0.5864661654135338,Pop Rock
0.094,0.036,0.066,0.074,0.039,0.196,0.5226666666666666,Pop Rock
0.129,0.045,0.129,0.104,0.054,0.303,0.49348534201954397,Pop Rock
0.131,0.035,0.094,0.065,0.057,0.26,0.5284552845528455,Pop Rock
0.066,0.021,0.071,0.046,0.048,0.158,0.5015873015873016,Pop Rock
0.1,0.025,0.071,0.058,0.067,0.196,0.48756218905472637,Pop Rock
0.071,0.02,0.067,0.053,0.041,0.158,0.47023809523809523,Pop Rock
0.048,0.008,0.052,0.04,0.014,0.108,0.5094339622641509,Pop Rock
0.099,0.021,0.112,0.087,0.093,0.232,0.44787644787644787,Pop Rock
0.066,0.016,0.039,0.033,0.028,0.121,0.4782608695652174,Pop Rock
0.093,0.024,0.057,0.049,0.07,0.174,0.45077720207253885,Pop Rock
0.085,0.018,0.07,0.048,0.029,0.173,0.48732394366197185,Pop Rock
0.067,0.026,0.14,0.074,0.021,0.233,0.5368663594470046,Pop Rock
0.088,0.052,0.11,0.051,0.041,0.25,0.6613756613756614,Pop Rock
0.054,0.006,0.042,0.024,0.018,0.102,0.45132743362831856,Pop Rock
0.043,0.007,0.07,0.088,0.013,0.12,0.4166666666666667,Pop Rock
0.077,0.028,0.064,0.088,0.029,0.169,0.4543010752688172,Pop Rock
0.05,0.033,0.084,0.072,0.019,0.167,0.49262536873156343,Pop Rock
0.05,0.017,0.05,0.026,0.016,0.117,0.527027027027027,Pop Rock
0.064,0.041,0.053,0.034,0.017,0.158,0.5642857142857143,Pop Rock
0.093,0.032,0.095,0.078,0.032,0.22,0.502283105022831,Pop Rock
0.034,0.019,0.044,0.059,0.019,0.097,0.4217391304347826,Pop Rock
0.098,0.024,0.071,0.051,0.034,0.193,0.48860759493670886,Pop Rock
0.064,0.021,0.077,0.066,0.036,0.162,0.4563380281690141,Pop Rock
0.06,0.038,0.06,0.041,0.017,0.158,0.5642857142857143,Pop Rock
0.028,0.004,0.027,0.022,0.011,0.059,0.41843971631205673,Pop Rock
0.036,0.013,0.063,0.049,0.02,0.112,0.45714285714285713,Pop Rock
0.085,0.036,0.115,0.051,0.043,0.236,0.565947242206235,Pop Rock
0.097,0.028,0.1,0.073,0.051,0.225,0.47770700636942676,Pop Rock
0.041,0.014,0.047,0.021,0.012,0.102,0.5573770491803278,Pop Rock
0.059,0.021,0.06,0.05,0.033,0.14,0.5054151624548736,Pop Rock
0.043,0.016,0.082,0.079,0.009,0.141,0.4563106796116505,Pop Rock
0.042,0.035,0.034,0.031,0.045,0.111,0.46638655462184875,Pop Rock
0.048,0.02,0.041,0.026,0.032,0.109,0.48878923766816146,Pop Rock
0.076,0.025,0.087,0.073,0.025,0.188,0.49214659685863876,Pop Rock
0.057,0.014,0.043,0.036,0.021,0.114,0.5205479452054794,Pop Rock
0.032,0.016,0.052,0.038,0.03,0.1,0.45662100456621,Pop Rock
0.104,0.02,0.1,0.135,0.077,0.224,0.37520938023450584,Pop Rock
0.118,0.04,0.078,0.107,0.045,0.236,0.5075268817204301,Pop Rock
0.07,0.022,0.058,0.062,0.021,0.15,0.5,Pop Rock
0.052,0.014,0.032,0.05,0.033,0.098,0.4083333333333333,Pop Rock
0.078,0.017,0.085,0.078,0.036,0.18,0.46875,Pop Rock
0.04,0.014,0.028,0.023,0.02,0.082,0.4530386740331492,Pop Rock
0.028,0.007,0.037,0.024,0.002,0.072,0.5294117647058824,Pop Rock
0.062,0.029,0.037,0.022,0.03,0.128,0.5446808510638298,Tecnopop
0.034,0.011,0.028,0.02,0.011,0.073,0.46794871794871795,Tecnopop
0.031,0.013,0.039,0.022,0.012,0.083,0.535483870967742,Tecnopop
0.048,0.024,0.01,0.019,0.012,0.082,0.45555555555555555,Tecnopop
0.051,0.025,0.042,0.042,0.014,0.118,0.5130434782608696,Tecnopop
0.056,0.021,0.055,0.046,0.021,0.132,0.49070631970260226,Tecnopop
0.044,0.036,0.04,0.05,0.036,0.12,0.39867109634551495,Tecnopop
0.04,0.02,0.04,0.038,0.015,0.1,0.5405405405405406,Tecnopop
0.022,0.013,0.026,0.014,0.017,0.061,0.5083333333333333,Tecnopop
0.038,0.014,0.043,0.045,0.013,0.095,0.4846938775510204,Tecnopop
0.03,0.008,0.036,0.018,0.015,0.074,0.4966442953020134,Tecnopop
0.036,0.011,0.023,0.023,0.018,0.07,0.4697986577181208,Tecnopop
0.021,0.004,0.034,0.023,0.011,0.059,0.4645669291338583,Tecnopop
0.04,0.015,0.05,0.061,0.013,0.105,0.430327868852459,Tecnopop
0.033,0.011,0.028,0.041,0.023,0.072,0.3956043956043956,Tecnopop
0.016,0.008,0.014,0.008,0.009,0.038,0.40425531914893614,Tecnopop
0.025,0.008,0.037,0.038,0.014,0.07,0.4666666666666667,Tecnopop
0.021,0.013,0.016,0.005,0.008,0.05,0.49019607843137253,Tecnopop
0.031,0.016,0.031,0.015,0.015,0.078,0.6290322580645161,Tecnopop
0.029,0.013,0.029,0.015,0.005,0.071,0.5071428571428571,Tecnopop
0.035,0.016,0.031,0.026,0.019,0.082,0.4632768361581921,Tecnopop
0.019,0.003,0.027,0.022,0.005,0.049,0.44144144144144143,Tecnopop
0.042,0.007,0.049,0.023,0.016,0.098,0.5104166666666666,Tecnopop
0.049,0.022,0.04,0.031,0.025,0.111,0.5162790697674419,Tecnopop
0.045,0.011,0.048,0.043,0.02,0.104,0.4663677130044843,Tecnopop
0.025,0.015,0.038,0.031,0.017,0.078,0.4968152866242038,Tecnopop
